customer_id,ITE,segment,recommended_discount,expected_gain,treated,purchased
63064,0.005632882956730218,Sure Things / Lost Causes,0,0.5633,1,0
63065,0.0020378647647897896,Sure Things / Lost Causes,0,0.2038,1,0
63066,0.0039000624515093934,Sure Things / Lost Causes,0,0.39,0,0
63067,0.006165313478699665,Sure Things / Lost Causes,0,0.6165,1,0
63068,0.011589378946050378,Persuadables,20,0.0,1,0
63069,0.007009343144600234,Sure Things / Lost Causes,0,0.7009,0,0
63070,0.0063641083819343,Sure Things / Lost Causes,0,0.6364,1,0
63071,0.00732150093963699,Sure Things / Lost Causes,0,0.7322,1,0
63072,0.0055667875260949785,Sure Things / Lost Causes,0,0.5567,1,0
63073,0.008517345321044978,Sure Things / Lost Causes,0,0.8517,1,0
63074,0.0010984052751298132,Sure Things / Lost Causes,0,0.1098,1,0
63075,0.006659608281045858,Sure Things / Lost Causes,0,0.666,1,0
63076,0.003951755687878874,Sure Things / Lost Causes,0,0.3952,1,0
63077,0.005860253055672352,Sure Things / Lost Causes,0,0.586,1,0
63078,0.004421227684549171,Sure Things / Lost Causes,0,0.4421,1,0
63079,0.003996294295328912,Sure Things / Lost Causes,0,0.3996,0,0
63080,0.005657189842766609,Sure Things / Lost Causes,0,0.5657,1,0
63081,0.002751630015872461,Sure Things / Lost Causes,0,0.2752,1,0
63082,0.0038714942888057823,Sure Things / Lost Causes,0,0.3871,0,0
63083,0.01282629363086224,Persuadables,20,0.0,1,0
63084,0.006478180173240271,Sure Things / Lost Causes,0,0.6478,1,0
63085,0.005830152451072996,Sure Things / Lost Causes,0,0.583,1,0
63086,0.004485554079201978,Sure Things / Lost Causes,0,0.4486,1,0
63087,0.0015215195145842084,Sure Things / Lost Causes,0,0.1522,0,0
63088,0.009742357959573126,Sure Things / Lost Causes,0,0.9742,1,0
63089,0.004553977196925286,Sure Things / Lost Causes,0,0.4554,0,0
63090,0.0025626252165817506,Sure Things / Lost Causes,0,0.2563,0,0
63091,0.0019141246555545123,Sure Things / Lost Causes,0,0.1914,1,0
63092,0.0031743150496346064,Sure Things / Lost Causes,0,0.3174,1,0
63093,0.003616908975157918,Sure Things / Lost Causes,0,0.3617,1,0
63094,0.004422559055153925,Sure Things / Lost Causes,0,0.4423,0,0
63095,0.0034378167009283867,Sure Things / Lost Causes,0,0.3438,1,0
63096,0.004539216520898387,Sure Things / Lost Causes,0,0.4539,1,0
63097,0.0013374061311681503,Sure Things / Lost Causes,0,0.1337,1,0
63098,0.006979421656932204,Sure Things / Lost Causes,0,0.6979,1,0
63099,0.0035018424507713506,Sure Things / Lost Causes,0,0.3502,0,0
63100,0.0036281320576014146,Sure Things / Lost Causes,0,0.3628,0,0
63101,0.0024370803178404583,Sure Things / Lost Causes,0,0.2437,0,0
63102,0.0034027457360285723,Sure Things / Lost Causes,0,0.3403,1,0
63103,0.004649936932325266,Sure Things / Lost Causes,0,0.465,1,0
63104,0.005764694173703707,Sure Things / Lost Causes,0,0.5765,1,0
63105,0.0017596751407148422,Sure Things / Lost Causes,0,0.176,1,0
63106,0.0019680952810992415,Sure Things / Lost Causes,0,0.1968,1,0
63107,0.0010984052751298132,Sure Things / Lost Causes,0,0.1098,1,0
63108,0.00860161489893554,Sure Things / Lost Causes,0,0.8602,1,0
63109,0.005799450262601881,Sure Things / Lost Causes,0,0.5799,1,0
63110,0.006960929937783853,Sure Things / Lost Causes,0,0.6961,1,0
63111,0.01285679508889293,Persuadables,20,0.0,1,0
63112,0.01247533369002841,Persuadables,20,0.0,1,0
63113,0.005330636048290583,Sure Things / Lost Causes,0,0.5331,1,0
63114,0.0058227687394522155,Sure Things / Lost Causes,0,0.5823,0,0
63115,0.007784728066400164,Sure Things / Lost Causes,0,0.7785,1,0
63116,0.003969043327099599,Sure Things / Lost Causes,0,0.3969,1,0
63117,0.003788847623829425,Sure Things / Lost Causes,0,0.3789,0,0
63118,0.002142511810195688,Sure Things / Lost Causes,0,0.2143,0,0
63119,0.00192966576554064,Sure Things / Lost Causes,0,0.193,0,1
63120,0.004547781676630907,Sure Things / Lost Causes,0,0.4548,0,0
63121,0.0033750871482078927,Sure Things / Lost Causes,0,0.3375,1,0
63122,0.0016544838784698641,Sure Things / Lost Causes,0,0.1654,0,0
63123,0.008679734870978457,Sure Things / Lost Causes,0,0.868,1,0
63124,0.006347951622068638,Sure Things / Lost Causes,0,0.6348,0,0
63125,0.003956295470866884,Sure Things / Lost Causes,0,0.3956,1,0
63126,0.001752685378589559,Sure Things / Lost Causes,0,0.1753,1,0
63127,0.007590187057515452,Sure Things / Lost Causes,0,0.759,1,0
63128,0.006235412511849143,Sure Things / Lost Causes,0,0.6235,1,0
63129,0.008289638529517347,Sure Things / Lost Causes,0,0.829,1,0
63130,0.006411647822452672,Sure Things / Lost Causes,0,0.6412,0,0
63131,0.0016011505352591373,Sure Things / Lost Causes,0,0.1601,1,0
63132,0.0039052834168429753,Sure Things / Lost Causes,0,0.3905,0,0
63133,0.0019515947956441925,Sure Things / Lost Causes,0,0.1952,1,0
63134,0.004738104489627944,Sure Things / Lost Causes,0,0.4738,0,0
63135,0.004071434431655327,Sure Things / Lost Causes,0,0.4071,0,0
63136,0.004476580484646063,Sure Things / Lost Causes,0,0.4477,1,0
63137,0.005529489211796637,Sure Things / Lost Causes,0,0.5529,1,0
63138,0.004080536900291088,Sure Things / Lost Causes,0,0.4081,0,0
63139,0.005736011626248148,Sure Things / Lost Causes,0,0.5736,1,0
63140,0.002019180139783806,Sure Things / Lost Causes,0,0.2019,1,0
63141,0.0010236871186546132,Sure Things / Lost Causes,0,0.1024,1,0
63142,0.0059276520846927305,Sure Things / Lost Causes,0,0.5928,1,0
63143,0.0035938126220117425,Sure Things / Lost Causes,0,0.3594,0,0
63144,0.003872052865904709,Sure Things / Lost Causes,0,0.3872,1,0
63145,0.0048928546492774585,Sure Things / Lost Causes,0,0.4893,0,0
63146,0.003665781240615711,Sure Things / Lost Causes,0,0.3666,1,0
63147,0.003766525150264964,Sure Things / Lost Causes,0,0.3767,1,0
63148,0.004244777154177321,Sure Things / Lost Causes,0,0.4245,1,0
63149,0.006191912169232492,Sure Things / Lost Causes,0,0.6192,1,0
63150,0.005611770196823945,Sure Things / Lost Causes,0,0.5612,1,0
63151,0.003361772991708384,Sure Things / Lost Causes,0,0.3362,1,0
63152,0.003511875307512481,Sure Things / Lost Causes,0,0.3512,0,0
63153,0.0018276112985090706,Sure Things / Lost Causes,0,0.1828,1,0
63154,0.0026049009792457785,Sure Things / Lost Causes,0,0.2605,0,0
63155,0.005736011626248148,Sure Things / Lost Causes,0,0.5736,1,0
63156,0.004715638597594399,Sure Things / Lost Causes,0,0.4716,0,0
63157,0.006550012378725917,Sure Things / Lost Causes,0,0.655,1,0
63158,0.004120535724753117,Sure Things / Lost Causes,0,0.4121,1,0
63159,0.005610796276965785,Sure Things / Lost Causes,0,0.5611,1,0
63160,0.0038530886761551763,Sure Things / Lost Causes,0,0.3853,1,0
63161,0.0065198613660910594,Sure Things / Lost Causes,0,0.652,1,0
63162,0.009642427596576637,Sure Things / Lost Causes,0,0.9642,1,0
63163,0.002226783586650806,Sure Things / Lost Causes,0,0.2227,0,0
63164,0.0016041657285873184,Sure Things / Lost Causes,0,0.1604,0,0
63165,0.0013419752697784925,Sure Things / Lost Causes,0,0.1342,1,0
63166,0.003796653895342717,Sure Things / Lost Causes,0,0.3797,1,0
63167,0.004053280114201823,Sure Things / Lost Causes,0,0.4053,0,0
63168,0.006734104129687508,Sure Things / Lost Causes,0,0.6734,0,0
63169,0.00548752876739974,Sure Things / Lost Causes,0,0.5488,0,0
63170,0.0032793272689549675,Sure Things / Lost Causes,0,0.3279,0,0
63171,0.005443426951034011,Sure Things / Lost Causes,0,0.5443,1,0
63172,0.0033315582692009372,Sure Things / Lost Causes,0,0.3332,0,0
63173,0.0023987507717126173,Sure Things / Lost Causes,0,0.2399,0,0
63174,0.003872052865904709,Sure Things / Lost Causes,0,0.3872,0,0
63175,0.0022005860627467553,Sure Things / Lost Causes,0,0.2201,1,0
63176,0.006435460715556096,Sure Things / Lost Causes,0,0.6435,1,0
63177,0.003651865426237734,Sure Things / Lost Causes,0,0.3652,1,0
63178,0.0031496429346224127,Sure Things / Lost Causes,0,0.315,1,0
63179,0.0033003475434076166,Sure Things / Lost Causes,0,0.33,0,0
63180,0.005453345929057781,Sure Things / Lost Causes,0,0.5453,1,0
63181,0.006047037777759156,Sure Things / Lost Causes,0,0.6047,1,0
63182,0.004351078666684313,Sure Things / Lost Causes,0,0.4351,1,1
63183,0.0013361241101761383,Sure Things / Lost Causes,0,0.1336,1,0
63184,0.005494160314607739,Sure Things / Lost Causes,0,0.5494,1,0
63185,0.005243199704402441,Sure Things / Lost Causes,0,0.5243,1,0
63186,0.0061015814697307075,Sure Things / Lost Causes,0,0.6102,0,0
63187,0.004244777154177321,Sure Things / Lost Causes,0,0.4245,1,0
63188,0.0037078126120184763,Sure Things / Lost Causes,0,0.3708,1,0
63189,0.004120535724753117,Sure Things / Lost Causes,0,0.4121,0,0
63190,0.0033750871482078927,Sure Things / Lost Causes,0,0.3375,1,0
63191,0.00839696174803332,Sure Things / Lost Causes,0,0.8397,0,0
63192,0.004734638595928855,Sure Things / Lost Causes,0,0.4735,1,0
63193,0.0062480813496493415,Sure Things / Lost Causes,0,0.6248,0,0
63194,0.007222891553082073,Sure Things / Lost Causes,0,0.7223,1,0
63195,0.0038000915194953597,Sure Things / Lost Causes,0,0.38,1,0
63196,0.006136552096940981,Sure Things / Lost Causes,0,0.6137,0,0
63197,0.0052526674020140045,Sure Things / Lost Causes,0,0.5253,1,0
63198,0.005732473848535355,Sure Things / Lost Causes,0,0.5732,0,0
63199,0.003377393257902835,Sure Things / Lost Causes,0,0.3377,1,0
63200,0.006608695377220681,Sure Things / Lost Causes,0,0.6609,1,0
63201,0.0010194258970487335,Sure Things / Lost Causes,0,0.1019,1,0
63202,0.003986066765198042,Sure Things / Lost Causes,0,0.3986,0,0
63203,0.010595175033978424,Persuadables,20,0.0,1,0
63204,0.0035899744663329624,Sure Things / Lost Causes,0,0.359,1,0
63205,0.011088395578776916,Persuadables,20,0.0,0,0
63206,0.002049101756519886,Sure Things / Lost Causes,0,0.2049,1,0
63207,0.003250845718783689,Sure Things / Lost Causes,0,0.3251,1,0
63208,0.006232977343944964,Sure Things / Lost Causes,0,0.6233,1,0
63209,0.014965302128263924,Persuadables,20,0.0,0,0
63210,0.00690865662092903,Sure Things / Lost Causes,0,0.6909,0,0
63211,0.0075559544185875025,Sure Things / Lost Causes,0,0.7556,0,0
63212,0.0019696066979900317,Sure Things / Lost Causes,0,0.197,1,0
63213,0.003456587487493455,Sure Things / Lost Causes,0,0.3457,1,0
63214,0.004329019759139496,Sure Things / Lost Causes,0,0.4329,0,0
63215,0.0015953709928266295,Sure Things / Lost Causes,0,0.1595,0,0
63216,0.005778416262992023,Sure Things / Lost Causes,0,0.5778,1,0
63217,0.003210080240580982,Sure Things / Lost Causes,0,0.321,0,0
63218,0.004445985776991058,Sure Things / Lost Causes,0,0.4446,1,0
63219,0.009809706819748734,Sure Things / Lost Causes,0,0.981,1,0
63220,0.00804578952251329,Sure Things / Lost Causes,0,0.8046,0,0
63221,0.003656291965611021,Sure Things / Lost Causes,0,0.3656,1,0
63222,0.00814720432451691,Sure Things / Lost Causes,0,0.8147,0,0
63223,0.0037638817679432257,Sure Things / Lost Causes,0,0.3764,0,0
63224,0.0022185047154682823,Sure Things / Lost Causes,0,0.2219,0,0
63225,0.005781173524031121,Sure Things / Lost Causes,0,0.5781,1,0
63226,0.0017540102962317235,Sure Things / Lost Causes,0,0.1754,1,0
63227,0.004931119666300681,Sure Things / Lost Causes,0,0.4931,1,0
63228,0.003985924350090377,Sure Things / Lost Causes,0,0.3986,1,0
63229,0.0022374692734765953,Sure Things / Lost Causes,0,0.2237,1,0
63230,0.00821463879386343,Sure Things / Lost Causes,0,0.8215,0,0
63231,0.002236401919864732,Sure Things / Lost Causes,0,0.2236,0,0
63232,0.0027716257506489326,Sure Things / Lost Causes,0,0.2772,1,0
63233,0.006382893528759216,Sure Things / Lost Causes,0,0.6383,0,0
63234,0.0044261476368141275,Sure Things / Lost Causes,0,0.4426,1,0
63235,0.001922525496881045,Sure Things / Lost Causes,0,0.1923,1,0
63236,0.009960640005200687,Sure Things / Lost Causes,0,0.9961,1,0
63237,0.003939903046269243,Sure Things / Lost Causes,0,0.394,0,0
63238,0.0020869870552394083,Sure Things / Lost Causes,0,0.2087,1,0
63239,0.004320992183154074,Sure Things / Lost Causes,0,0.4321,0,0
63240,0.0020373779889901003,Sure Things / Lost Causes,0,0.2037,1,0
63241,0.00540946592319877,Sure Things / Lost Causes,0,0.5409,1,0
63242,0.012184581972451812,Persuadables,20,0.0,0,0
63243,0.0036980441405290183,Sure Things / Lost Causes,0,0.3698,1,0
63244,0.004641779212054721,Sure Things / Lost Causes,0,0.4642,1,0
63245,0.0014031005242426645,Sure Things / Lost Causes,0,0.1403,0,0
63246,0.004198891545657404,Sure Things / Lost Causes,0,0.4199,0,0
63247,0.011537453719305653,Persuadables,20,0.0,1,0
63248,0.0011941216226299483,Sure Things / Lost Causes,0,0.1194,1,0
63249,0.0017645163877447233,Sure Things / Lost Causes,0,0.1765,1,0
63250,0.006023633452547177,Sure Things / Lost Causes,0,0.6024,1,0
63251,0.004369018583601524,Sure Things / Lost Causes,0,0.4369,1,0
63252,0.007574059202298874,Sure Things / Lost Causes,0,0.7574,1,0
63253,0.012433491939842833,Persuadables,20,0.0,1,0
63254,0.005706906518900077,Sure Things / Lost Causes,0,0.5707,0,0
63255,0.001594031899054008,Sure Things / Lost Causes,0,0.1594,1,0
63256,0.004083739043841143,Sure Things / Lost Causes,0,0.4084,1,0
63257,0.00438139417785455,Sure Things / Lost Causes,0,0.4381,1,0
63258,0.004091695186786109,Sure Things / Lost Causes,0,0.4092,1,0
63259,0.002600697198679289,Sure Things / Lost Causes,0,0.2601,1,0
63260,0.0012226467045540175,Sure Things / Lost Causes,0,0.1223,0,0
63261,0.0038111203795223635,Sure Things / Lost Causes,0,0.3811,1,0
63262,0.0038844284601577336,Sure Things / Lost Causes,0,0.3884,0,0
63263,0.005750872188991342,Sure Things / Lost Causes,0,0.5751,1,0
63264,0.003583571182594272,Sure Things / Lost Causes,0,0.3584,1,0
63265,0.004120535724753117,Sure Things / Lost Causes,0,0.4121,0,0
63266,0.004751311036243292,Sure Things / Lost Causes,0,0.4751,1,0
63267,0.003293665063184158,Sure Things / Lost Causes,0,0.3294,1,0
63268,0.0010994938929373616,Sure Things / Lost Causes,0,0.1099,1,0
63269,0.00844515539796888,Sure Things / Lost Causes,0,0.8445,1,0
63270,0.012029552432188138,Persuadables,20,0.0,0,0
63271,0.006580793585629548,Sure Things / Lost Causes,0,0.6581,1,0
63272,0.011353636855369456,Persuadables,20,0.0,0,0
63273,0.011200583875341796,Persuadables,20,0.0,1,0
63274,0.0034181069838580547,Sure Things / Lost Causes,0,0.3418,0,0
63275,0.006307566497272268,Sure Things / Lost Causes,0,0.6308,1,0
63276,0.00533852829723357,Sure Things / Lost Causes,0,0.5339,1,0
63277,0.0015272990570167166,Sure Things / Lost Causes,0,0.1527,0,0
63278,0.003960357020455099,Sure Things / Lost Causes,0,0.396,1,0
63279,0.004357144493666818,Sure Things / Lost Causes,0,0.4357,1,0
63280,0.0044030146558510005,Sure Things / Lost Causes,0,0.4403,1,0
63281,0.0031266042893594846,Sure Things / Lost Causes,0,0.3127,1,0
63282,0.009554503160329946,Sure Things / Lost Causes,0,0.9555,1,0
63283,0.005188490326404701,Sure Things / Lost Causes,0,0.5188,1,0
63284,0.006116893054750007,Sure Things / Lost Causes,0,0.6117,0,0
63285,0.0027626090753134743,Sure Things / Lost Causes,0,0.2763,1,1
63286,0.007950932396921925,Sure Things / Lost Causes,0,0.7951,1,0
63287,0.005313477283149704,Sure Things / Lost Causes,0,0.5313,1,0
63288,0.0028575447220105248,Sure Things / Lost Causes,0,0.2858,1,0
63289,0.0020378647647897896,Sure Things / Lost Causes,0,0.2038,1,0
63290,0.0009741638457056094,Sure Things / Lost Causes,0,0.0974,0,0
63291,0.004065576819090382,Sure Things / Lost Causes,0,0.4066,1,0
63292,0.001452473474786746,Sure Things / Lost Causes,0,0.1452,0,0
63293,0.004138339863654644,Sure Things / Lost Causes,0,0.4138,1,0
63294,0.006245596326097834,Sure Things / Lost Causes,0,0.6246,1,0
63295,0.00413793160896064,Sure Things / Lost Causes,0,0.4138,1,0
63296,0.003861632116718764,Sure Things / Lost Causes,0,0.3862,1,0
63297,0.001294328403505351,Sure Things / Lost Causes,0,0.1294,0,0
63298,0.003540407661631169,Sure Things / Lost Causes,0,0.354,1,0
63299,0.0025692498047925716,Sure Things / Lost Causes,0,0.2569,1,1
63300,0.006481811200577377,Sure Things / Lost Causes,0,0.6482,1,0
63301,0.00541760896130427,Sure Things / Lost Causes,0,0.5418,1,0
63302,0.0016756467521595684,Sure Things / Lost Causes,0,0.1676,0,0
63303,0.0046641673007996876,Sure Things / Lost Causes,0,0.4664,1,0
63304,0.004666946194293252,Sure Things / Lost Causes,0,0.4667,0,0
63305,0.008360967032120118,Sure Things / Lost Causes,0,0.8361,1,0
63306,0.0039250347603581835,Sure Things / Lost Causes,0,0.3925,1,0
63307,0.003583571182594272,Sure Things / Lost Causes,0,0.3584,1,0
63308,0.006364796017242463,Sure Things / Lost Causes,0,0.6365,1,0
63309,0.0042047783297152926,Sure Things / Lost Causes,0,0.4205,1,0
63310,0.001615617387697564,Sure Things / Lost Causes,0,0.1616,0,0
63311,0.005472717425201239,Sure Things / Lost Causes,0,0.5473,1,0
63312,0.0042166956845589324,Sure Things / Lost Causes,0,0.4217,1,0
63313,0.0021659949697107918,Sure Things / Lost Causes,0,0.2166,1,0
63314,0.002594502313487548,Sure Things / Lost Causes,0,0.2595,1,0
63315,0.008262431461299603,Sure Things / Lost Causes,0,0.8262,1,0
63316,0.004395495221275876,Sure Things / Lost Causes,0,0.4395,1,0
63317,0.0049087322126583535,Sure Things / Lost Causes,0,0.4909,0,0
63318,0.004172436089464272,Sure Things / Lost Causes,0,0.4172,0,0
63319,0.005862079293503443,Sure Things / Lost Causes,0,0.5862,1,0
63320,0.004962903964555412,Sure Things / Lost Causes,0,0.4963,1,0
63321,0.005363287337975536,Sure Things / Lost Causes,0,0.5363,1,0
63322,0.0038488060062242205,Sure Things / Lost Causes,0,0.3849,1,0
63323,0.004612695368902337,Sure Things / Lost Causes,0,0.4613,0,0
63324,0.008797762349579793,Sure Things / Lost Causes,0,0.8798,1,0
63325,0.0011818536382610842,Sure Things / Lost Causes,0,0.1182,0,0
63326,0.0070617025128914615,Sure Things / Lost Causes,0,0.7062,0,0
63327,0.007815516490437076,Sure Things / Lost Causes,0,0.7816,1,0
63328,0.006373024719580216,Sure Things / Lost Causes,0,0.6373,0,0
63329,0.0027778062755808262,Sure Things / Lost Causes,0,0.2778,1,0
63330,0.00435617739503003,Sure Things / Lost Causes,0,0.4356,1,0
63331,0.00991690336274942,Sure Things / Lost Causes,0,0.9917,1,0
63332,0.005396875790633646,Sure Things / Lost Causes,0,0.5397,1,0
63333,0.006065428846020523,Sure Things / Lost Causes,0,0.6065,1,0
63334,0.004244777154177321,Sure Things / Lost Causes,0,0.4245,0,0
63335,0.012156701629185755,Persuadables,20,0.0,1,0
63336,0.0037716665911314414,Sure Things / Lost Causes,0,0.3772,1,0
63337,0.002279508183917836,Sure Things / Lost Causes,0,0.228,0,0
63338,0.007065047071549181,Sure Things / Lost Causes,0,0.7065,1,0
63339,0.007336419072487624,Sure Things / Lost Causes,0,0.7336,1,0
63340,0.008394154557340182,Sure Things / Lost Causes,0,0.8394,0,0
63341,0.004511787411690952,Sure Things / Lost Causes,0,0.4512,0,0
63342,0.007807430654180235,Sure Things / Lost Causes,0,0.7807,0,0
63343,0.002538167953079097,Sure Things / Lost Causes,0,0.2538,0,0
63344,0.006232977343944964,Sure Things / Lost Causes,0,0.6233,1,0
63345,0.0037078126120184763,Sure Things / Lost Causes,0,0.3708,0,0
63346,0.0025461389072571577,Sure Things / Lost Causes,0,0.2546,1,0
63347,0.008071815091557952,Sure Things / Lost Causes,0,0.8072,0,0
63348,0.00642427394773211,Sure Things / Lost Causes,0,0.6424,1,0
63349,0.001286565028642211,Sure Things / Lost Causes,0,0.1287,1,0
63350,0.0009741638457056094,Sure Things / Lost Causes,0,0.0974,1,0
63351,0.003202424788799442,Sure Things / Lost Causes,0,0.3202,0,0
63352,0.00854117257440825,Sure Things / Lost Causes,0,0.8541,1,0
63353,0.005972684924266467,Sure Things / Lost Causes,0,0.5973,1,0
63354,0.0048803790855936734,Sure Things / Lost Causes,0,0.488,1,0
63355,0.0016539683821504801,Sure Things / Lost Causes,0,0.1654,0,0
63356,0.0019680952810992415,Sure Things / Lost Causes,0,0.1968,1,0
63357,0.003565803671509696,Sure Things / Lost Causes,0,0.3566,0,0
63358,0.006359403097049493,Sure Things / Lost Causes,0,0.6359,1,0
63359,0.007545347860316909,Sure Things / Lost Causes,0,0.7545,1,0
63360,0.008070981839216148,Sure Things / Lost Causes,0,0.8071,1,0
63361,0.0011100430652299046,Sure Things / Lost Causes,0,0.111,1,0
63362,0.0037178533760568633,Sure Things / Lost Causes,0,0.3718,1,0
63363,0.0037078126120184763,Sure Things / Lost Causes,0,0.3708,0,0
63364,0.00786675130326778,Sure Things / Lost Causes,0,0.7867,0,0
63365,0.010757867979674478,Persuadables,20,0.0,1,0
63366,0.0045432633419679735,Sure Things / Lost Causes,0,0.4543,1,0
63367,0.004253371214558927,Sure Things / Lost Causes,0,0.4253,1,0
63368,0.004256980793570957,Sure Things / Lost Causes,0,0.4257,0,0
63369,0.011811370540120728,Persuadables,20,0.0,1,0
63370,0.0032957419611097127,Sure Things / Lost Causes,0,0.3296,0,0
63371,0.006758475415760468,Sure Things / Lost Causes,0,0.6758,1,0
63372,0.0018438538516750373,Sure Things / Lost Causes,0,0.1844,1,0
63373,0.002962364035473252,Sure Things / Lost Causes,0,0.2962,1,0
63374,0.006616544545384125,Sure Things / Lost Causes,0,0.6617,0,0
63375,0.0026980532847618896,Sure Things / Lost Causes,0,0.2698,1,0
63376,0.0022731989690354874,Sure Things / Lost Causes,0,0.2273,1,0
63377,0.0037552167254944115,Sure Things / Lost Causes,0,0.3755,1,0
63378,0.0043258973241859355,Sure Things / Lost Causes,0,0.4326,0,0
63379,0.006059577999615609,Sure Things / Lost Causes,0,0.606,0,0
63380,0.005629717440997115,Sure Things / Lost Causes,0,0.563,1,0
63381,0.007625117354898911,Sure Things / Lost Causes,0,0.7625,1,0
63382,0.004513950287046201,Sure Things / Lost Causes,0,0.4514,1,0
63383,0.007065290643578416,Sure Things / Lost Causes,0,0.7065,1,0
63384,0.007137538007693905,Sure Things / Lost Causes,0,0.7138,1,0
63385,0.011108878089353078,Persuadables,20,0.0,1,0
63386,0.004229557870482256,Sure Things / Lost Causes,0,0.423,0,0
63387,0.0020693548711972682,Sure Things / Lost Causes,0,0.2069,1,0
63388,0.00433562371825727,Sure Things / Lost Causes,0,0.4336,1,0
63389,0.00644600261565402,Sure Things / Lost Causes,0,0.6446,0,0
63390,0.006938965044034039,Sure Things / Lost Causes,0,0.6939,1,0
63391,0.00390002664292447,Sure Things / Lost Causes,0,0.39,0,0
63392,0.0069536036672024635,Sure Things / Lost Causes,0,0.6954,0,0
63393,0.00227997387965123,Sure Things / Lost Causes,0,0.228,1,0
63394,0.0017307276279663122,Sure Things / Lost Causes,0,0.1731,1,0
63395,0.006441154096429519,Sure Things / Lost Causes,0,0.6441,1,0
63396,0.001719612422250833,Sure Things / Lost Causes,0,0.172,0,0
63397,0.0019542304547980637,Sure Things / Lost Causes,0,0.1954,0,0
63398,0.0026637632047945507,Sure Things / Lost Causes,0,0.2664,0,0
63399,0.002594838766882315,Sure Things / Lost Causes,0,0.2595,1,0
63400,0.004176611517769848,Sure Things / Lost Causes,0,0.4177,1,0
63401,0.007895820786160319,Sure Things / Lost Causes,0,0.7896,0,0
63402,0.00471472211877563,Sure Things / Lost Causes,0,0.4715,0,0
63403,0.004364012202933626,Sure Things / Lost Causes,0,0.4364,0,0
63404,0.005710242857063099,Sure Things / Lost Causes,0,0.571,1,0
63405,0.006566448335076348,Sure Things / Lost Causes,0,0.6566,1,0
63406,0.008651410648562863,Sure Things / Lost Causes,0,0.8651,1,0
63407,0.005561229978298578,Sure Things / Lost Causes,0,0.5561,0,0
63408,0.004843232042000332,Sure Things / Lost Causes,0,0.4843,1,0
63409,0.005420379634303137,Sure Things / Lost Causes,0,0.542,0,0
63410,0.007102524667962871,Sure Things / Lost Causes,0,0.7103,0,0
63411,0.0023327700940881067,Sure Things / Lost Causes,0,0.2333,1,0
63412,0.005074619661451061,Sure Things / Lost Causes,0,0.5075,0,0
63413,0.004107351261565483,Sure Things / Lost Causes,0,0.4107,1,0
63414,0.0040249694328140465,Sure Things / Lost Causes,0,0.4025,1,0
63415,0.001202837469026172,Sure Things / Lost Causes,0,0.1203,0,0
63416,0.0008916394177171166,Sure Things / Lost Causes,0,0.0892,1,0
63417,0.0021986382230304376,Sure Things / Lost Causes,0,0.2199,1,0
63418,0.004249704562766287,Sure Things / Lost Causes,0,0.425,1,0
63419,0.0046560739255043695,Sure Things / Lost Causes,0,0.4656,1,0
63420,0.0038735849118885462,Sure Things / Lost Causes,0,0.3874,1,0
63421,0.005996254061211265,Sure Things / Lost Causes,0,0.5996,1,0
63422,0.002274659848822726,Sure Things / Lost Causes,0,0.2275,1,0
63423,0.006374335276962534,Sure Things / Lost Causes,0,0.6374,1,0
63424,0.005703905685831743,Sure Things / Lost Causes,0,0.5704,1,0
63425,0.008715113992073465,Sure Things / Lost Causes,0,0.8715,1,0
63426,0.001346888133978221,Sure Things / Lost Causes,0,0.1347,0,0
63427,0.009014767263716012,Sure Things / Lost Causes,0,0.9015,1,0
63428,0.0053507398439244635,Sure Things / Lost Causes,0,0.5351,0,0
63429,0.007459087306869149,Sure Things / Lost Causes,0,0.7459,1,0
63430,0.00414780060226903,Sure Things / Lost Causes,0,0.4148,0,0
63431,0.0041902331403005704,Sure Things / Lost Causes,0,0.419,0,0
63432,0.004159753397438812,Sure Things / Lost Causes,0,0.416,1,0
63433,0.004080536900291088,Sure Things / Lost Causes,0,0.4081,1,0
63434,0.0036289192113670905,Sure Things / Lost Causes,0,0.3629,1,0
63435,0.004759296350681201,Sure Things / Lost Causes,0,0.4759,1,0
63436,0.004120535724753117,Sure Things / Lost Causes,0,0.4121,1,0
63437,0.0068046684903116,Sure Things / Lost Causes,0,0.6805,1,0
63438,0.003534700371471146,Sure Things / Lost Causes,0,0.3535,0,0
63439,0.004224609197697604,Sure Things / Lost Causes,0,0.4225,0,0
63440,0.004898190128431039,Sure Things / Lost Causes,0,0.4898,1,0
63441,0.004383413367896857,Sure Things / Lost Causes,0,0.4383,1,0
63442,0.0035687246669134855,Sure Things / Lost Causes,0,0.3569,0,0
63443,0.008131851912343967,Sure Things / Lost Causes,0,0.8132,1,0
63444,0.0045242556204656515,Sure Things / Lost Causes,0,0.4524,1,0
63445,0.005757955071672888,Sure Things / Lost Causes,0,0.5758,1,0
63446,0.0036826179126216697,Sure Things / Lost Causes,0,0.3683,1,0
63447,0.004150665289062898,Sure Things / Lost Causes,0,0.4151,1,0
63448,0.005172169334847515,Sure Things / Lost Causes,0,0.5172,1,0
63449,0.003731661129577432,Sure Things / Lost Causes,0,0.3732,1,0
63450,0.004289831626205524,Sure Things / Lost Causes,0,0.429,1,0
63451,0.004389845003896462,Sure Things / Lost Causes,0,0.439,1,0
63452,0.006853425606846756,Sure Things / Lost Causes,0,0.6853,1,0
